DBN,School Name,Cohort Year,% Grads,% Total Regents of Cohort,% Advanced Regents of Cohort,% Dropout,% Asian Cohort,% Black Cohort,% Hispanic Cohort,% Native American Cohort,% Multi-Racial Cohort,% Female Cohort,% Male Cohort,% Econ Disadv Cohort,% Not Econ Disadv Cohort,% SWD Cohort,% Not SWD Cohort
19K639,BROOKLYN LAB SCHOOL,2013,53.3,35.9,1.1,18.5,6.5,37.0,54.3,0.0,0.0,39.1,60.9,82.6,17.4,17.4,82.6
19K639,BROOKLYN LAB SCHOOL,2012,58.0,44.4,3.7,16.0,6.2,38.3,53.1,1.2,1.2,30.9,69.1,81.5,18.5,25.9,74.1
19K639,BROOKLYN LAB SCHOOL,2011,48.4,34.4,3.2,24.7,6.5,32.3,58.1,2.2,0.0,32.3,67.7,80.6,19.4,21.5,78.5
19K639,BROOKLYN LAB SCHOOL,2010,49.1,40.7,5.6,12.0,0.9,31.5,65.7,0.9,0.0,42.6,57.4,77.8,22.2,22.2,77.8
19K639,BROOKLYN LAB SCHOOL,2009,45.1,39.6,0.0,19.8,2.2,35.2,61.5,0.0,0.0,41.8,58.2,79.1,20.9,20.9,79.1
19K639,BROOKLYN LAB SCHOOL,2008,39.4,37.6,1.8,7.3,0.0,34.9,65.1,0.0,0.0,45.0,55.0,77.1,22.9,17.4,82.6
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2017,91.3,91.3,18.5,3.3,10.9,15.2,71.7,0.0,0.0,41.3,58.7,91.3,8.7,17.4,82.6
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2016,87.7,87.7,24.6,7.7,15.4,16.9,61.5,1.5,0.0,36.9,63.1,89.2,10.8,10.8,89.2
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2015,83.3,60.4,6.3,8.3,14.6,22.9,56.2,2.1,0.0,45.8,54.2,85.4,14.6,16.7,83.3
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2014,86.0,74.0,4.0,10.0,8.0,28.0,60.0,2.0,0.0,48.0,52.0,88.0,12.0,8.0,92.0
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2013,68.3,57.1,4.8,23.8,3.2,22.2,69.8,0.0,0.0,41.3,58.7,92.1,7.9,23.8,76.2
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2012,73.2,63.4,1.2,15.9,6.1,18.3,65.9,1.2,0.0,43.9,56.1,80.5,19.5,14.6,85.4
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2011,54.8,53.8,1.9,19.2,1.9,18.3,79.8,0.0,0.0,51.9,48.1,83.7,16.3,20.2,79.8
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2010,47.1,46.1,9.8,18.6,9.8,12.7,72.5,1.0,0.0,48.0,52.0,80.4,19.6,9.8,90.2
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2009,44.5,42.7,0.9,14.5,9.1,18.2,72.7,0.0,0.0,52.7,47.3,71.8,28.2,11.8,88.2
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2008,49.5,46.7,3.7,14.0,11.2,13.1,73.8,0.0,0.0,52.3,47.7,64.5,35.5,12.1,87.9
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2007,46.9,31.9,3.5,14.2,10.6,15.9,69.9,0.9,0.0,49.6,50.4,65.5,34.5,8.8,91.2
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2006,57.5,37.7,1.9,7.5,16.0,16.0,62.3,0.9,0.0,60.4,39.6,70.8,29.2,6.6,93.4
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2017,78.3,78.3,32.6,7.6,2.2,63.0,27.2,3.3,1.1,59.8,40.2,91.3,8.7,34.8,65.2
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2016,76.9,75.0,11.5,5.8,1.0,72.1,26.0,0.0,0.0,68.3,31.7,95.2,4.8,33.7,66.3
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2015,78.4,71.6,1.0,5.9,3.9,64.7,27.5,0.0,2.9,71.6,28.4,85.3,14.7,25.5,74.5
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2014,74.5,67.3,6.4,11.8,1.8,70.0,28.2,0.0,0.0,65.5,34.5,90.9,9.1,30.0,70.0
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2013,62.5,55.9,4.4,21.3,0.7,67.6,30.9,0.0,0.7,73.5,26.5,84.6,15.4,28.7,71.3
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2012,60.4,59.4,8.5,15.1,0.9,58.5,24.5,0.9,0.0,68.9,31.1,84.9,15.1,35.8,64.2
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2011,52.7,50.5,3.3,15.4,1.1,122.0,46.2,2.2,0.0,73.6,26.4,87.9,12.1,34.1,65.9
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2010,50.0,44.3,1.4,24.3,4.3,237.1,90.0,5.7,0.0,61.4,38.6,84.3,15.7,32.9,67.1
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2009,59.2,52.9,1.3,12.7,1.9,100.6,37.6,1.3,0.0,66.9,33.1,87.9,12.1,28.7,71.3
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2008,60.8,53.3,1.3,17.2,1.8,71.8,30.0,0.4,0.0,72.2,27.8,100.0,0.0,25.1,74.9
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2007,45.6,34.3,2.9,18.0,1.3,58.6,28.5,0.0,0.0,64.9,35.1,95.0,5.0,22.2,77.8
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2006,43.4,22.1,0.4,20.4,2.7,74.3,38.1,0.0,0.4,67.3,32.7,90.7,9.3,20.4,79.6
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2005,40.1,17.7,1.7,19.4,2.5,79.7,30.4,1.3,0.0,67.9,32.1,77.2,22.8,27.0,73.0
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2004,39.0,18.3,3.8,23.5,1.4,77.5,32.9,0.0,0.0,62.4,37.6,76.1,23.9,20.2,79.8
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2003,39.8,2.7,2.7,22.7,0.0,27.7,11.4,0.4,0.0,67.0,33.0,73.1,26.9,22.3,77.7
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2002,35.5,0.7,0.7,25.0,0.0,16.3,8.7,0.0,0.0,68.1,31.9,72.8,27.2,22.8,77.2
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2001,31.3,0.4,0.0,23.0,0.0,72.0,18.5,2.9,0.0,70.4,29.6,52.3,47.7,24.7,75.3
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2017,76.5,76.5,25.5,3.9,9.8,39.2,45.1,3.9,0.0,47.1,52.9,80.4,19.6,15.7,84.3
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2016,80.5,80.5,29.3,6.1,12.2,41.5,36.6,2.4,0.0,63.4,36.6,89.0,11.0,19.5,80.5
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2015,68.5,50.7,2.7,20.5,11.0,53.4,30.1,0.0,1.4,52.1,47.9,91.8,8.2,24.7,75.3
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2014,63.7,50.5,6.6,14.3,13.2,54.9,31.9,0.0,0.0,64.8,35.2,91.2,8.8,27.5,72.5
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2013,63.5,52.4,4.8,9.5,15.9,61.9,20.6,0.0,0.0,61.9,38.1,81.0,19.0,19.0,81.0
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2012,51.4,51.4,5.4,10.8,10.8,58.1,25.7,0.0,1.4,51.4,48.6,87.8,12.2,20.3,79.7
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2011,81.7,71.8,8.5,8.5,7.0,66.2,23.9,1.4,0.0,64.8,35.2,85.9,14.1,25.4,74.6
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2010,70.8,57.3,1.1,5.6,7.9,66.3,23.6,1.1,0.0,68.5,31.5,84.3,15.7,21.3,78.7
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2009,67.5,58.4,0.0,7.8,11.7,40.3,46.8,1.3,0.0,55.8,44.2,89.6,10.4,13.0,87.0
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,2008,81.7,81.7,6.7,6.7,13.3,38.3,46.7,0.0,0.0,50.0,50.0,88.3,11.7,3.3,96.7
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2017,88.6,88.6,0.0,5.7,13.6,39.8,34.1,1.1,5.7,56.8,43.2,81.8,18.2,12.5,87.5
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2016,90.4,90.4,0.0,6.8,13.7,45.2,35.6,2.7,1.4,64.4,35.6,75.3,24.7,9.6,90.4
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2015,82.2,61.6,0.0,9.6,23.3,30.1,39.7,4.1,1.4,69.9,30.1,79.5,20.5,15.1,84.9
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2014,78.2,71.3,2.3,8.0,11.5,49.4,28.7,0.0,5.7,62.1,37.9,75.9,24.1,13.8,86.2
19K953,THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,2017,82.3,77.4,0.0,0.0,0.0,71.0,25.8,1.6,0.0,58.1,41.9,77.4,22.6,8.1,91.9
20K445,NEW UTRECHT HIGH SCHOOL,2017,70.6,70.6,43.2,4.7,41.8,3.2,28.4,0.6,0.2,42.6,57.4,83.9,16.1,12.4,87.6
20K445,NEW UTRECHT HIGH SCHOOL,2016,73.3,73.3,31.7,7.2,39.9,2.3,31.8,0.5,0.2,43.5,56.5,81.8,18.2,15.9,84.1
20K445,NEW UTRECHT HIGH SCHOOL,2015,73.9,70.2,30.0,9.3,44.9,2.6,26.8,0.2,0.3,44.3,55.7,80.1,19.9,14.3,85.7
20K445,NEW UTRECHT HIGH SCHOOL,2014,75.0,69.5,28.1,7.6,43.5,3.2,27.2,0.0,1.1,42.6,57.4,81.1,18.9,14.1,85.9
20K445,NEW UTRECHT HIGH SCHOOL,2013,77.2,72.3,31.2,6.2,40.8,4.8,26.8,0.0,0.7,40.5,59.5,76.6,23.4,14.2,85.8
20K445,NEW UTRECHT HIGH SCHOOL,2012,70.1,65.6,24.8,8.1,38.1,2.6,27.9,0.0,0.8,43.2,56.8,74.1,25.9,16.0,84.0
20K445,NEW UTRECHT HIGH SCHOOL,2011,72.6,67.7,22.1,7.2,36.9,3.8,28.4,0.1,0.0,42.8,57.2,74.7,25.3,17.3,82.7
20K445,NEW UTRECHT HIGH SCHOOL,2010,67.7,64.0,21.7,11.6,40.9,5.5,23.4,0.0,0.3,42.1,57.9,72.7,27.3,14.8,85.2
20K445,NEW UTRECHT HIGH SCHOOL,2009,65.1,61.8,19.7,5.8,42.0,3.8,23.4,0.0,0.1,40.8,59.2,65.2,34.8,13.5,86.5
20K445,NEW UTRECHT HIGH SCHOOL,2008,70.4,67.2,20.6,5.8,34.4,5.4,26.5,0.1,0.0,40.4,59.6,57.6,42.4,13.1,86.9
20K445,NEW UTRECHT HIGH SCHOOL,2007,69.5,56.4,20.0,6.4,28.5,8.2,31.5,0.2,0.0,39.7,60.3,56.6,43.4,18.3,81.7
20K445,NEW UTRECHT HIGH SCHOOL,2006,64.3,53.6,24.0,5.8,27.2,7.7,33.3,0.2,1.0,47.8,52.2,47.8,52.2,12.4,87.6
20K445,NEW UTRECHT HIGH SCHOOL,2005,62.8,51.6,21.2,6.8,27.2,6.9,30.9,0.1,1.4,46.9,53.1,49.1,50.9,11.5,88.5
20K445,NEW UTRECHT HIGH SCHOOL,2004,59.2,47.1,17.0,9.3,24.5,11.7,27.7,0.3,0.3,45.5,54.5,41.2,58.8,13.8,86.2
20K445,NEW UTRECHT HIGH SCHOOL,2003,58.1,46.3,15.6,14.9,30.6,8.4,23.4,0.1,0.1,45.0,55.0,82.9,17.1,12.8,87.2
20K445,NEW UTRECHT HIGH SCHOOL,2002,49.0,39.1,16.0,23.6,27.9,9.0,22.6,0.0,0.0,48.9,51.1,91.9,8.1,9.7,90.3
20K445,NEW UTRECHT HIGH SCHOOL,2001,53.2,35.2,14.0,22.9,25.6,10.4,20.1,0.2,0.0,45.2,54.8,89.4,10.6,11.6,88.4
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2017,96.7,96.7,71.6,1.7,21.5,4.3,49.5,0.0,2.3,42.6,57.4,75.6,24.4,16.5,83.5
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2016,90.0,90.0,54.6,2.4,24.4,7.6,48.1,0.0,3.1,40.5,59.5,79.0,21.0,19.6,80.4
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2015,88.3,83.5,28.5,4.1,18.6,8.2,47.8,0.7,3.1,39.5,60.5,74.9,25.1,15.5,84.5
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2014,89.2,83.8,36.3,1.3,21.0,9.6,50.0,0.0,2.2,49.7,50.3,74.2,25.8,16.2,83.8
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2013,86.5,79.4,31.3,5.5,15.2,7.1,61.3,0.0,1.6,42.6,57.4,75.2,24.8,19.0,81.0
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2012,82.3,76.9,33.1,3.0,17.7,7.0,58.9,0.0,0.0,45.2,54.8,76.3,23.7,20.7,79.3
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2011,85.7,80.2,33.8,3.5,21.3,7.6,51.9,0.6,0.0,46.4,53.6,80.2,19.8,21.0,79.0
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2010,86.8,81.6,36.8,4.2,19.4,10.6,52.9,0.3,0.0,51.3,48.7,77.4,22.6,20.0,80.0
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2009,83.0,79.6,38.4,6.1,18.7,9.2,54.8,0.3,0.0,41.8,58.2,78.9,21.1,19.4,80.6
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2008,82.8,79.5,38.4,3.7,20.2,9.1,56.2,0.3,0.0,47.8,52.2,100.0,0.0,14.5,85.5
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2007,78.5,73.7,32.0,8.5,19.0,10.9,53.2,1.2,0.0,44.7,55.3,99.7,0.3,16.6,83.4
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2006,75.8,72.4,38.4,6.1,19.2,11.8,50.8,0.7,0.7,45.5,54.5,99.3,0.7,18.5,81.5
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2005,78.1,69.9,45.9,5.4,15.1,14.7,51.3,0.7,0.0,46.2,53.8,77.8,22.2,12.9,87.1
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2004,76.8,67.5,43.2,6.6,22.1,16.2,44.6,0.0,0.0,41.3,58.7,79.3,20.7,17.3,82.7
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2003,75.0,68.2,67.4,9.5,13.3,14.4,53.0,0.4,0.0,53.8,46.2,71.6,28.4,14.0,86.0
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2002,66.0,55.9,27.7,11.3,12.5,15.6,50.8,0.8,0.0,48.8,51.2,65.6,34.4,16.4,83.6
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,2001,61.2,48.9,21.8,15.4,8.3,16.9,54.2,0.0,0.0,48.0,52.0,67.1,32.9,16.6,83.4
20K490,FORT HAMILTON HIGH SCHOOL,2017,76.4,76.4,38.4,4.4,31.6,2.9,30.1,0.3,1.0,47.6,52.4,72.6,27.4,12.8,87.2
20K490,FORT HAMILTON HIGH SCHOOL,2016,76.7,76.6,34.0,6.3,27.3,3.4,32.6,0.0,1.5,48.7,51.3,75.6,24.4,13.5,86.5
20K490,FORT HAMILTON HIGH SCHOOL,2015,75.3,72.0,27.0,8.2,27.9,4.4,30.7,0.4,1.3,49.0,51.0,74.0,26.0,13.0,87.0
20K490,FORT HAMILTON HIGH SCHOOL,2014,75.3,72.6,28.2,8.6,27.0,4.6,29.0,0.2,1.5,47.7,52.3,74.4,25.6,11.3,88.7
20K490,FORT HAMILTON HIGH SCHOOL,2013,70.4,67.0,29.5,10.1,32.4,4.3,30.0,0.1,1.6,43.5,56.5,72.9,27.1,13.5,86.5
20K490,FORT HAMILTON HIGH SCHOOL,2012,72.9,70.5,25.9,9.4,33.2,4.0,24.9,0.2,2.7,45.2,54.8,67.5,32.5,10.8,89.2
20K490,FORT HAMILTON HIGH SCHOOL,2011,70.9,68.6,27.5,10.6,32.8,5.2,28.7,0.0,0.2,48.5,51.5,68.4,31.6,14.5,85.5
20K490,FORT HAMILTON HIGH SCHOOL,2010,62.1,59.7,22.2,11.6,29.0,4.8,30.2,0.2,0.1,45.4,54.6,60.0,40.0,12.9,87.1
20K490,FORT HAMILTON HIGH SCHOOL,2009,63.1,61.2,24.1,9.5,33.0,4.7,27.3,0.2,0.0,44.7,55.3,57.1,42.9,11.7,88.3
20K490,FORT HAMILTON HIGH SCHOOL,2008,60.9,58.7,22.3,14.2,28.2,3.0,31.0,0.0,0.0,46.6,53.4,57.6,42.4,11.1,88.9
20K490,FORT HAMILTON HIGH SCHOOL,2007,64.7,58.0,20.6,13.7,31.6,4.9,31.3,0.1,0.3,46.5,53.5,45.3,54.7,10.4,89.6
20K490,FORT HAMILTON HIGH SCHOOL,2006,65.9,57.1,21.1,14.2,31.1,4.0,32.0,0.2,0.2,45.1,54.9,45.7,54.3,8.0,92.0
20K490,FORT HAMILTON HIGH SCHOOL,2005,60.2,46.9,17.7,15.2,30.7,4.3,32.9,0.0,0.0,45.3,54.7,52.6,47.4,9.5,90.5
20K490,FORT HAMILTON HIGH SCHOOL,2004,57.8,46.1,16.7,17.5,30.8,6.2,31.4,0.2,0.0,42.7,57.3,48.4,51.6,10.4,89.6
20K490,FORT HAMILTON HIGH SCHOOL,2003,53.1,42.9,16.9,18.0,28.9,7.6,28.7,0.1,0.9,42.5,57.5,50.1,49.9,9.0,91.0
20K490,FORT HAMILTON HIGH SCHOOL,2002,50.6,37.2,15.1,23.6,32.2,3.6,28.6,0.1,0.0,46.9,53.1,24.1,75.9,8.4,91.6
20K490,FORT HAMILTON HIGH SCHOOL,2001,53.0,37.8,16.5,21.8,30.1,3.4,27.8,0.3,0.0,43.5,56.5,24.0,76.0,11.2,88.8
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2017,67.6,67.6,32.0,7.2,37.1,10.1,34.2,0.4,0.5,41.7,58.3,82.5,17.5,12.5,87.5
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2016,66.8,66.3,28.9,11.1,40.2,9.1,34.0,0.6,0.1,42.3,57.7,85.2,14.8,12.9,87.1
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2015,61.9,56.8,11.1,12.3,42.3,7.7,32.6,0.1,0.6,40.9,59.1,81.5,18.5,10.2,89.8
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2014,61.8,56.4,14.7,9.5,39.0,12.6,29.8,0.4,0.1,44.9,55.1,84.8,15.2,14.2,85.8
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2013,61.3,57.9,17.2,12.5,40.8,13.6,27.7,0.1,0.0,43.6,56.4,79.5,20.5,15.1,84.9
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2012,58.0,55.0,16.2,13.4,42.0,7.5,29.3,0.4,0.0,44.0,56.0,75.1,24.9,15.7,84.3
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2011,56.8,55.2,20.8,11.6,48.8,8.9,22.7,0.6,0.3,42.8,57.2,75.9,24.1,9.5,90.5
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2010,52.7,50.7,19.0,15.6,44.3,9.9,26.6,0.5,0.0,39.1,60.9,79.0,21.0,11.6,88.4
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2009,50.8,50.0,20.4,16.7,49.9,5.7,24.7,0.1,0.5,42.8,57.2,72.6,27.4,8.4,91.6
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2008,56.6,53.2,17.4,14.1,43.5,7.3,30.9,0.4,0.1,43.5,56.5,74.4,25.6,10.9,89.1
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2007,55.1,48.7,13.6,22.0,37.7,7.4,35.2,0.1,0.4,42.1,57.9,70.8,29.2,12.7,87.3
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2006,52.7,39.2,17.1,22.5,33.3,10.7,36.0,0.0,0.2,42.8,57.2,65.0,35.0,12.3,87.7
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2005,48.1,38.8,16.0,21.4,36.4,9.3,35.2,0.7,1.0,44.8,55.2,68.1,31.9,10.0,90.0
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2004,48.1,39.3,17.2,26.3,37.2,9.0,34.2,0.4,0.1,45.8,54.2,59.9,40.1,9.8,90.2
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2003,45.7,38.0,17.0,25.2,36.8,6.7,31.7,0.0,0.0,45.2,54.8,82.6,17.4,11.4,88.6
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2002,44.1,35.2,19.0,26.3,41.6,5.4,27.7,0.4,0.0,45.0,55.0,93.1,6.9,9.7,90.3
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2001,35.9,28.1,18.4,30.1,39.2,5.5,24.7,0.0,0.0,49.8,50.2,90.8,9.2,11.4,88.6
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2017,92.0,92.0,72.4,2.3,57.5,8.0,16.1,0.0,0.0,100.0,0.0,83.9,16.1,14.9,85.1
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2016,95.5,95.5,74.2,1.5,51.5,16.7,16.7,0.0,0.0,100.0,0.0,80.3,19.7,12.1,87.9
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2015,92.5,89.6,52.2,1.5,44.8,17.9,16.4,1.5,0.0,100.0,0.0,97.0,3.0,11.9,88.1
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2014,91.7,90.5,41.7,2.4,48.8,15.5,13.1,0.0,1.2,100.0,0.0,89.3,10.7,17.9,82.1
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2013,92.9,92.9,35.3,5.9,54.1,15.3,18.8,1.2,0.0,100.0,0.0,90.6,9.4,8.2,91.8
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2012,93.7,93.7,22.2,3.2,46.0,20.6,19.0,0.0,0.0,100.0,0.0,90.5,9.5,20.6,79.4
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2011,88.1,88.1,11.9,4.5,41.8,16.4,28.4,0.0,0.0,100.0,0.0,95.5,4.5,11.9,88.1
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,2010,90.6,87.5,1.6,1.6,45.3,28.1,15.6,0.0,0.0,100.0,0.0,78.1,21.9,10.9,89.1
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2017,67.4,67.4,0.0,12.4,27.0,4.5,42.7,0.0,1.1,38.2,61.8,93.3,6.7,4.5,95.5
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2016,68.7,68.7,0.0,12.0,41.0,1.2,32.5,0.0,0.0,38.6,61.4,89.2,10.8,1.2,98.8
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2015,53.3,51.1,0.0,15.2,30.4,5.4,44.6,1.1,0.0,39.1,60.9,94.6,5.4,3.3,96.7
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2014,65.0,55.0,0.0,16.3,37.5,2.5,31.2,0.0,0.0,32.5,67.5,93.8,6.2,1.2,98.8
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2013,63.0,59.0,0.0,19.0,35.0,11.0,31.0,0.0,0.0,26.0,74.0,81.0,19.0,3.0,97.0
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2012,66.2,64.8,0.0,18.3,35.2,2.8,21.1,0.0,0.0,33.8,66.2,84.5,15.5,2.8,97.2
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2011,74.7,74.7,0.0,7.2,53.0,13.3,15.7,0.0,1.2,47.0,53.0,92.8,7.2,0.0,100.0
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2010,54.8,54.8,0.0,9.5,42.9,9.5,16.7,0.0,0.0,40.5,59.5,92.9,7.1,2.4,97.6
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2009,46.8,46.8,0.0,17.7,36.7,16.5,25.3,1.3,0.0,44.3,55.7,89.9,10.1,0.0,100.0
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2008,43.3,43.3,0.0,20.6,27.8,21.6,27.8,0.0,0.0,43.3,56.7,100.0,0.0,0.0,100.0
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2007,37.1,19.4,0.0,9.7,12.9,43.5,38.7,0.0,0.0,50.0,50.0,93.5,6.5,4.8,95.2
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2006,43.7,15.5,0.0,9.9,14.1,38.0,35.2,0.0,0.0,40.8,59.2,94.4,5.6,2.8,97.2
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2005,94.7,40.4,0.0,5.3,22.8,21.1,33.3,0.0,0.0,40.4,59.6,84.2,15.8,0.0,100.0
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2017,88.1,88.1,18.5,3.3,19.9,12.6,19.9,0.7,0.7,43.7,56.3,81.5,18.5,16.6,83.4
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2016,85.8,85.8,24.3,8.3,15.4,13.6,20.7,0.0,4.1,45.0,55.0,66.3,33.7,16.6,83.4
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2015,73.1,73.1,7.1,9.0,15.4,16.7,19.2,0.0,0.0,46.2,53.8,67.9,32.1,21.2,78.8
